Wave Flux FluxCon
3525.8 5.173302 5.13130983734
3526.2 5.119065 5.12580879671
3526.6 5.100118 5.11998808471
3527.0 5.125185 5.11406826543
3527.4 5.101059 5.10829936463
3527.8 5.092129 5.1029236945
3528.2 5.098527 5.09815347062
3528.6 5.074004 5.09414142912
3529.0 5.068715 5.09096724758
3529.4 5.075793 5.08863067317
3529.8 5.069289 5.08706381399
3530.2 5.095003 5.08614969261
3530.6 5.094154 5.08575124558
3531.0 5.072486 5.08573834247
3531.4 5.112006 5.08601065998
3531.8 5.086437 5.08650862432
3532.2 5.081562 5.08721161662
3532.6 5.054128 5.08812456294
3533.0 5.095053 5.08926216086
3533.4 5.114606 5.0906342382
3533.8 5.061796 5.09223197617
3534.2 5.089493 5.09402206008
3534.6 5.123804 5.09594696484
3535.0 5.083112 5.09792919632
3535.4 5.095477 5.09987143977
3535.8 5.099537 5.10166613278
3536.2 5.124179 5.10320339686
3536.6 5.080055 5.10438011245
3537.0 5.134998 5.10511282029
3537.4 5.119917 5.10535296489
3537.8 5.115981 5.10509922732
3538.2 5.103204 5.10440398027
3538.6 5.091969 5.10337304264
3539.0 5.109969 5.10215553844
3539.4 5.121931 5.10092491951
3539.8 5.100457 5.09984859378
3540.2 5.064521 5.09905877113
3540.6 5.086974 5.09862277801
3541.0 5.07689 5.09852691577
3541.4 5.090289 5.09866960336
3541.8 5.103937 5.09887245815
3542.2 5.149119 5.09890828192
3542.6 5.103477 5.09853356782
3543.0 5.0741 5.09752633345
3543.4 5.093153 5.09572353544
3543.8 5.134975 5.09304700159
3544.2 5.118588 5.08952661935
3544.6 5.087083 5.08529614412
3545.0 5.105373 5.08058118062
3545.4 5.074592 5.07565861322
3545.8 5.034672 5.07080744866
3546.2 5.041603 5.06624813451
3546.6 5.049373 5.06209251457
3547.0 5.050017 5.05831088969
3547.4 5.047538 5.05472689632
3547.8 5.04747 5.05104295006
3548.2 5.074203 5.04689090778
3548.6 5.058355 5.04190136807
3549.0 5.057006 5.03577009162
3549.4 5.070976 5.02831578857
3549.8 5.031196 5.0195156115
3550.2 5.031631 5.00951220504
3550.6 5.039262 4.99858689157
3551.0 4.946011 4.98711550941
3551.4 4.957917 4.9755061631
3551.8 4.955507 4.96414213793
3552.2 4.943662 4.95333430493
3552.6 4.912465 4.94329808515
3553.0 4.93148 4.93415764429
3553.4 4.913762 4.92596561493
3553.8 4.922147 4.91873728397
3554.2 4.923959 4.91248494434
3554.6 4.904895 4.90723705728
3555.0 4.885645 4.90304462609
3555.4 4.860657 4.89997473642
3555.8 4.873058 4.89809301317
3556.2 4.904013 4.89744547108
3556.6 4.891608 4.89803989504
3557.0 4.887073 4.89983501234
3557.4 4.891189 4.9027370413
3557.8 4.876901 4.90659654412
3558.2 4.920344 4.91121567421
3558.6 4.904643 4.91636036246
3559.0 4.90914 4.92177495121
3559.4 4.936406 4.92720932908
3559.8 4.956214 4.93243852726
3560.2 4.973875 4.93728093634
3560.6 4.946839 4.9416035217
3561.0 4.912867 4.9453201825
3561.4 4.949711 4.94837538361
3561.8 4.977656 4.95072983748
3562.2 4.95884 4.95234685196
3562.6 4.954387 4.95318870365
3563.0 4.956566 4.95322225341
3563.4 4.973759 4.95242888679
3563.8 4.979531 4.9508207987
3564.2 4.940503 4.94845274794
3564.6 4.943882 4.94542536442
3565.0 4.953434 4.94188453454
3565.4 4.948943 4.93800707554
3565.8 4.937652 4.93398110229
3566.2 4.918017 4.92998495361
3566.6 4.915618 4.92616240679
3567.0 4.902192 4.92260718048
3567.4 4.913782 4.91935996717
3567.8 4.906496 4.9164127755
3568.2 4.927631 4.91372453862
3568.6 4.930744 4.91123934231
3569.0 4.925143 4.90890426715
3569.4 4.885595 4.90668276635
3569.8 4.869354 4.90456030315
3570.2 4.907012 4.90254878466
3570.6 4.912849 4.90068788147
3571.0 4.915194 4.89904361239
3571.4 4.914397 4.89770378013
3571.8 4.874185 4.89675831006
3572.2 4.889071 4.8962755779
3572.6 4.875386 4.8962715844
3573.0 4.864241 4.89668734458
3573.4 4.880952 4.89738284011
3573.8 4.920343 4.89815338718
3574.2 4.905264 4.89877020727
3574.6 4.925273 4.89903309718
3575.0 4.935893 4.89881673377
3575.4 4.917173 4.89810103674
3575.8 4.88464 4.8969700973
3576.2 4.882625 4.89558363739
3576.6 4.887897 4.8941261253
3577.0 4.865872 4.89275221605
3577.4 4.892213 4.89154064873
3577.8 4.900655 4.89046755231
3578.2 4.86473 4.8894073434
3578.6 4.902351 4.88815286713
3579.0 4.880405 4.88645482131
3579.4 4.922098 4.88406432554
3579.8 4.909856 4.8807703032
3580.2 4.881183 4.8764292075
3580.6 4.888157 4.87097264413
3581.0 4.870501 4.86440360919
3581.4 4.856886 4.85678131878
3581.8 4.86598 4.84820006961
3582.2 4.84534 4.83877294062
3582.6 4.820117 4.8286275547
3583.0 4.819602 4.81790648955
3583.4 4.828842 4.80677623355
3583.8 4.810272 4.79543284368
3584.2 4.774235 4.78410490175
3584.6 4.777519 4.77303914676
3585.0 4.755709 4.76247378074
3585.4 4.728313 4.75261450311
3585.8 4.694038 4.74361026005
3586.2 4.714972 4.73554184308
3586.6 4.7416 4.7284370069
3587.0 4.734082 4.72229555672
3587.4 4.731667 4.71712583625
3587.8 4.695367 4.71297101425
3588.2 4.676646 4.7099243436
3588.6 4.716398 4.70812057479
3589.0 4.700654 4.7077061647
3589.4 4.663872 4.70880037649
3589.8 4.678759 4.71145847499
3590.2 4.689989 4.7156448144
3590.6 4.723456 4.72122899153
3591.0 4.69666 4.72799924377
3591.4 4.735168 4.73568464371
3591.8 4.793683 4.74398511541
3592.2 4.751844 4.7525886536
3592.6 4.733223 4.76118022299
3593.0 4.773182 4.76944448672
3593.4 4.772771 4.7770690243
3593.8 4.768426 4.78375701876
3594.2 4.821526 4.78925648476
3594.6 4.86783 4.79339334015
3595.0 4.831597 4.79610510972
3595.4 4.809003 4.79745600084
3595.8 4.795504 4.79762301007
3596.2 4.788785 4.79685827043
3596.6 4.786006 4.79543185425
3597.0 4.796366 4.79357291388
3597.4 4.768485 4.79142707823
3597.8 4.77538 4.7890423144
3598.2 4.826275 4.78638588666
3598.6 4.769624 4.78338745937
3599.0 4.785983 4.77998792862
3599.4 4.826962 4.77618817536
3599.8 4.788906 4.77207251242
3600.2 4.758976 4.76780481296
3600.6 4.743712 4.76360050133
3601.0 4.728987 4.75968216257
3601.4 4.756028 4.75623168119
3601.8 4.726933 4.75335624678
3602.2 4.7349 4.75108020225
3602.6 4.763772 4.74935492709
3603.0 4.756532 4.74808688632
3603.4 4.764829 4.7471716766
3603.8 4.731122 4.74652014053
3604.2 4.730589 4.74606926267
3604.6 4.765152 4.74577715953
3605.0 4.747903 4.74560676173
3605.4 4.719908 4.74550275784
3605.8 4.729759 4.74537456153
3606.2 4.744151 4.74508983559
3606.6 4.781744 4.74447347448
3607.0 4.755807 4.74332269296
3607.4 4.743207 4.74142717373
3607.8 4.742128 4.73859174925
3608.2 4.738621 4.73466613729
3608.6 4.753321 4.72957562186
3609.0 4.738386 4.72334699832
3609.4 4.755904 4.7161318747
3609.8 4.727306 4.70820796185
3610.2 4.704958 4.69996141184
3610.6 4.67626 4.69184555622
3611.0 4.657907 4.6843177594
3611.4 4.64121 4.67777206646
3611.8 4.633469 4.67247893518
3612.2 4.647065 4.66855024242
3612.6 4.664043 4.66593844368
3613.0 4.652462 4.66446991664
3613.4 4.649763 4.66390369289
3613.8 4.677173 4.66400233054
3614.2 4.687783 4.6645907083
3614.6 4.686059 4.66559263249
3615.0 4.672932 4.66702574008
3615.4 4.647707 4.66896937229
3615.8 4.650555 4.67150558336
3616.2 4.619006 4.67466328458
3616.6 4.639568 4.67838145042
3617.0 4.701695 4.682500808
3617.4 4.71952 4.68679354498
3617.8 4.723428 4.69101007423
3618.2 4.713942 4.69493321065
3618.6 4.690229 4.69841590488
3619.0 4.701902 4.70139812877
3619.4 4.709577 4.70389702927
3619.8 4.688011 4.70597945979
3620.2 4.710925 4.70773202635
3620.6 4.726931 4.70922742646
3621.0 4.730953 4.71050475703
3621.4 4.691912 4.71156023863
3621.8 4.696555 4.71235029943
3622.2 4.691166 4.71280362118
3622.6 4.750819 4.71283922295
3623.0 4.743298 4.71238910819
3623.4 4.717727 4.71141455815
3623.8 4.721539 4.70991299001
3624.2 4.702123 4.70791474639
3624.6 4.694916 4.70546630742
3625.0 4.692929 4.70260899189
3625.4 4.713085 4.69935658811
3625.8 4.699396 4.69568232744
3626.2 4.699198 4.69151476646
3626.6 4.703573 4.6867444347
3627.0 4.657407 4.68123761337
3627.4 4.703218 4.67485230786
3627.8 4.691588 4.66745627082
3628.2 4.675947 4.65894357999
3628.6 4.656737 4.649245968
3629.0 4.639493 4.63834763959
3629.4 4.648637 4.62629470528
3629.8 4.620061 4.61320647708
3630.2 4.614133 4.59928233754
3630.6 4.6239 4.5848022622
3631.0 4.547082 4.57011351772
3631.4 4.542013 4.55560773521
3631.8 4.536826 4.54169026615
3632.2 4.514316 4.52874400955
3632.6 4.484124 4.51709850619
3633.0 4.471896 4.50701163466
3633.4 4.464741 4.4986675069
3633.8 4.492271 4.49218595047
3634.2 4.506558 4.48764520516
3634.6 4.459414 4.4850986832
3635.0 4.444538 4.48458335724
3635.4 4.468537 4.48612315111
3635.8 4.448969 4.4897119925
3636.2 4.474181 4.49529575212
3636.6 4.506928 4.50275662999
3637.0 4.484232 4.51189931041
3637.4 4.496817 4.52244907252
3637.8 4.519972 4.53405903575
3638.2 4.557163 4.54632750111
3638.6 4.568023 4.55882233608
3639.0 4.567986 4.57110606867
3639.4 4.595772 4.58276807026
3639.8 4.613199 4.59345139696
3640.2 4.632427 4.60287320149
3640.6 4.647201 4.61083936526
3641.0 4.610943 4.6172486264
3641.4 4.64105 4.62208949333
3641.8 4.654374 4.62543248567
3642.2 4.62355 4.62741738455
3642.6 4.640588 4.6282397874
3643.0 4.656284 4.62813992128
3643.4 4.613389 4.62738733944
3643.8 4.63008 4.62625963495
3644.2 4.641858 4.62502040444
3644.6 4.609133 4.62389193809
3645.0 4.592803 4.6230300914
3645.4 4.597549 4.62250869061
3645.8 4.620419 4.6223159837
3646.2 4.64044 4.62236487413
3646.6 4.629679 4.62251247737
3647.0 4.633529 4.62258841121
3647.4 4.618083 4.62242243543
3647.8 4.627721 4.62186542466
3648.2 4.620565 4.62080748575
3648.6 4.619533 4.61918887998
3649.0 4.64169 4.61700261826
3649.4 4.638791 4.61429792713
3649.8 4.612587 4.61117343711
3650.2 4.600366 4.60776474318
3650.6 4.591421 4.60423281306
3651.0 4.589567 4.60074568835
3651.4 4.602382 4.59746269466
3651.8 4.594212 4.59452597108
3652.2 4.596875 4.59205302779
3652.6 4.574592 4.5901322684
3653.0 4.569162 4.58882237657
3653.4 4.587813 4.58815058467
3653.8 4.575913 4.58811108141
3654.2 4.580934 4.58866233034
3654.6 4.602535 4.58972326833
3655.0 4.582543 4.59117402507
3655.4 4.57333 4.59285739874
3655.8 4.597399 4.59458610545
3656.2 4.600088 4.59615274316
3656.6 4.607814 4.59734637563
3657.0 4.619574 4.59797274708
3657.4 4.599957 4.59787326305
3657.8 4.617262 4.59694261328
3658.2 4.610609 4.59513909868
3658.6 4.596697 4.59248851654
3659.0 4.589453 4.58908221394
3659.4 4.593759 4.58506796747
3659.8 4.59298 4.58063442394
3660.2 4.582253 4.57599487002
3660.6 4.556822 4.57136824334
3661.0 4.548292 4.56695844406
3661.4 4.565317 4.56293558169
3661.8 4.558661 4.55942004141
3662.2 4.537745 4.55647354673
3662.6 4.533069 4.55409638574
3663.0 4.55115 4.55223283953
3663.4 4.561368 4.55078620142
3663.8 4.555759 4.54963598053
3664.2 4.543196 4.54865865845
3664.6 4.528278 4.54774987031
3665.0 4.56225 4.5468411151
3665.4 4.571643 4.54591125775
3665.8 4.538339 4.54499029597
3666.2 4.531162 4.54414860879
3666.6 4.554612 4.54347734993
3667.0 4.55056 4.54306091661
3667.4 4.510817 4.54294910161
3667.8 4.518045 4.54313910237
3668.2 4.537961 4.54357230654
3668.6 4.54091 4.54414918213
3669.0 4.559392 4.54475833882
3669.4 4.590977 4.5453092742
3669.8 4.568099 4.54575282325
3670.2 4.519784 4.54608364014
3670.6 4.532607 4.54632565113
3671.0 4.531287 4.54650397031
3671.4 4.527486 4.54661514255
3671.8 4.560712 4.54660969629
3672.2 4.559443 4.54639644811
3672.6 4.553913 4.54586264242
3673.0 4.557383 4.54490675684
3673.4 4.552489 4.54346887107
3673.8 4.553977 4.54154846431
3674.2 4.555182 4.53920812676
3674.6 4.528326 4.53655923725
3675.0 4.522069 4.53373397391
3675.4 4.526611 4.53085721371
3675.8 4.523568 4.52802717937
3676.2 4.506391 4.5253049901
3676.6 4.522901 4.5227204187
3677.0 4.551697 4.52028783425
3677.4 4.525058 4.51802523899
3677.8 4.495214 4.51596674115
3678.2 4.505028 4.51416442019
3678.6 4.52754 4.51267723363
3679.0 4.502184 4.51154940201
3679.4 4.49337 4.51078813357
3679.8 4.494959 4.51034682256
3680.2 4.493797 4.5101203098
3680.6 4.518932 4.50995883132
3681.0 4.524876 4.50969377869
3681.4 4.525146 4.50917147656
3681.8 4.537272 4.50828552372
3682.2 4.510723 4.50699369395
3682.6 4.483847 4.50532424447
3683.0 4.506052 4.50336402994
3683.4 4.508094 4.50123480393
3683.8 4.508633 4.49906553965
3684.2 4.494579 4.49696410193
3684.6 4.467919 4.49500064526
3685.0 4.467116 4.49319781108
3685.4 4.514375 4.49152959742
3685.8 4.514506 4.48993112819
3686.2 4.478331 4.48831333458
3686.6 4.478949 4.48657984568
3687.0 4.483856 4.48463890379
3687.4 4.483939 4.48241587545
3687.8 4.506049 4.47985522554
3688.2 4.488167 4.47691908522
3688.6 4.457401 4.47357914255
3689.0 4.492816 4.46980834046
3689.4 4.449144 4.46557365028
3689.8 4.445383 4.46083679895
3690.2 4.466286 4.4555615116
3690.6 4.474334 4.4497305972
3691.0 4.488786 4.44336580167
3691.4 4.436346 4.43654017525
3691.8 4.405829 4.4293844248
3692.2 4.410046 4.42207930184
3692.6 4.420034 4.41483734316
3693.0 4.422737 4.40787529802
3693.4 4.392428 4.4013864302
3693.8 4.378081 4.39551593664
3694.2 4.349715 4.39034604494
3694.6 4.37686 4.3858940435
3695.0 4.379309 4.38212211581
3695.4 4.401796 4.3789531313
3695.8 4.374084 4.37629010317
3696.2 4.368714 4.37402574717
3696.6 4.371112 4.37204028686
3697.0 4.372023 4.37019101108
3697.4 4.349216 4.36828589553
3697.8 4.346331 4.36606764124
3698.2 4.379346 4.36320758032
3698.6 4.385226 4.35931781587
3699.0 4.375295 4.35399023381
3699.4 4.354831 4.34684866214
3699.8 4.380218 4.3376155475
3700.2 4.390665 4.32617007575
3700.6 4.347964 4.31258686231
3701.0 4.308674 4.297148896
3701.4 4.295409 4.28032562569
3701.8 4.259929 4.26272211393
3702.2 4.239721 4.24500715727
3702.6 4.1985 4.22783853054
3703.0 4.170236 4.21179436851
3703.4 4.165317 4.197327495
3703.8 4.148801 4.18474732029
3704.2 4.173274 4.17423041416
3704.6 4.157248 4.16584915531
3705.0 4.131622 4.15960997894
3705.4 4.141113 4.15548306409
3705.8 4.132616 4.15342067993
3706.2 4.145156 4.15335772494
3706.6 4.118625 4.15519551878
3707.0 4.127304 4.15878050831
3707.4 4.158483 4.16388447335
3707.8 4.148627 4.1701989636
3708.2 4.155097 4.1773453007
3708.6 4.199259 4.18490249857
3709.0 4.223906 4.19245013995
3709.4 4.217057 4.19961635012
3709.8 4.203937 4.2061234553
3710.2 4.230015 4.21182159144
3710.6 4.232728 4.21670552675
3711.0 4.24416 4.22091227641
3711.4 4.243013 4.2246968426
3711.8 4.20622 4.22839026634
3712.2 4.214396 4.23234817529
3712.6 4.220543 4.23689284662
3713.0 4.222217 4.24226581135
3713.4 4.226852 4.24859484603
3713.8 4.232549 4.25587689647
3714.2 4.259672 4.26398531827
3714.6 4.283516 4.27268548129
3715.0 4.291781 4.28166594591
3715.4 4.289075 4.29056412467
3715.8 4.296741 4.29899452503
3716.2 4.319367 4.30657484101
3716.6 4.315425 4.31295135329
3717.0 4.352676 4.31782390723
3717.4 4.362537 4.3209702657
3717.8 4.350043 4.32226750071
3718.2 4.347017 4.32170490124
3718.6 4.329976 4.31938186668
3719.0 4.323807 4.31549577935
3719.4 4.329939 4.31032170345
3719.8 4.301562 4.3041850519
3720.2 4.289254 4.29744009964
3720.6 4.304042 4.29045334534
3721.0 4.277876 4.28359157128
3721.4 4.277557 4.27722094918
3721.8 4.231313 4.27170617539
3722.2 4.272176 4.26740898065
3722.6 4.251148 4.26468123872
3723.0 4.236139 4.26384673618
3723.4 4.240191 4.26517216043
3723.8 4.242424 4.26882872732
3724.2 4.243344 4.2748513796
3724.6 4.230293 4.28310153408
3725.0 4.244153 4.29324809929
3725.4 4.29479 4.30476895385
3725.8 4.341544 4.3169834238
3726.2 4.342694 4.32910322884
3726.6 4.367497 4.34029976637
3727.0 4.380221 4.34977630404
3727.4 4.375837 4.35683106286
3727.8 4.424207 4.36090606542
3728.2 4.409471 4.36162033359
3728.6 4.403545 4.35878462787
3729.0 4.400215 4.35239884381
3729.4 4.366743 4.34263945246
3729.8 4.35132 4.3298405014
3730.2 4.34048 4.31447435683
3730.6 4.323758 4.29712696517
3731.0 4.283338 4.2784761368
3731.4 4.253138 4.25926677275
3731.8 4.242763 4.24028004239
3732.2 4.22273 4.22229772204
3732.6 4.143487 4.20606120503
3733.0 4.146968 4.19223244397
3733.4 4.140233 4.18136260612
3733.8 4.120072 4.17387333502
3734.2 4.142717 4.17005216277
3734.6 4.151007 4.1700614346
3735.0 4.132644 4.17395500338
3735.4 4.120892 4.18169584039
3735.8 4.138765 4.1931746789
3736.2 4.20098 4.20821441317
3736.6 4.1991 4.22656855558
3737.0 4.21956 4.24791074116
3737.4 4.241848 4.27181970912
3737.8 4.273333 4.29776348903
3738.2 4.302276 4.32509445602
3738.6 4.337888 4.35306219901
3739.0 4.377033 4.38084228526
3739.4 4.43924 4.4075860113
3739.8 4.504178 4.43247698463
3740.2 4.52983 4.45478216556
3740.6 4.508285 4.47388374571
3741.0 4.487091 4.48929682239
3741.4 4.528118 4.50066066619
3741.8 4.566856 4.50771891464
3742.2 4.586675 4.51030405724
3742.6 4.548864 4.50832334413
3743.0 4.535843 4.50175229928
3743.4 4.548326 4.49063834321
3743.8 4.530938 4.47510683302
3744.2 4.475637 4.45536780161
3744.6 4.477772 4.43172084915
3745.0 4.44714 4.40456287201
3745.4 4.382648 4.37439402552
3745.8 4.375105 4.34182144343
3746.2 4.336551 4.30755417807
3746.6 4.280934 4.27238840356
3747.0 4.2281 4.23717251457
3747.4 4.187344 4.20276488774
3747.8 4.11003 4.16997939635
3748.2 4.082125 4.13953498789
3748.6 4.095142 4.11202407934
3749.0 4.040576 4.08790254772
3749.4 4.009103 4.0675036959
3749.8 4.029148 4.05106782283
3750.2 4.015295 4.03877792873
3750.6 3.993077 4.03078486152
3751.0 3.988665 4.02721333026
3751.4 3.969314 4.02814380004
3751.8 3.970729 4.0335763892
3752.2 3.979163 4.04338725648
3752.6 4.002475 4.05729505199
3753.0 4.045724 4.07484239636
3753.4 4.065176 4.09540410875
3753.8 4.12887 4.11822211611
3754.2 4.117094 4.14245382879
3754.6 4.170938 4.16723202722
3755.0 4.24064 4.19172698208
3755.4 4.232126 4.21520572413
3755.8 4.237413 4.23707997088
3756.2 4.292554 4.25694153021
3756.6 4.338777 4.2745867745
3757.0 4.339758 4.29001238368
3757.4 4.312679 4.30339361361
3757.8 4.317218 4.31503715101
3758.2 4.332928 4.32531441343
3758.6 4.322695 4.33459099474
3759.0 4.322873 4.34316216673
3759.4 4.345182 4.35120689321
3759.8 4.37355 4.3587689237
3760.2 4.374124 4.36576274751
3760.6 4.368299 4.37200336723
3761.0 4.390818 4.37724442677
3761.4 4.421711 4.38121442648
3761.8 4.420591 4.383644506
3762.2 4.380257 4.38427922915
3762.6 4.374644 4.38287721828
3763.0 4.436496 4.37919782289
3763.4 4.398972 4.37298567833
3763.8 4.388131 4.3639630416
3764.2 4.364677 4.35183496831
3764.6 4.368905 4.33631013071
3765.0 4.373242 4.31713727782
3765.4 4.349689 4.2941542269
3765.8 4.32226 4.26734240887
3766.2 4.277929 4.23687468609
3766.6 4.2448 4.2031435858
3767.0 4.217363 4.16677036336
3767.4 4.132753 4.12858716425
3767.8 4.069418 4.08959465134
3768.2 4.028014 4.05090366401
3768.6 4.01096 4.01366566044
3769.0 3.936914 3.97900414992
3769.4 3.873192 3.94795282282
3769.8 3.856746 3.92140312779
3770.2 3.831401 3.90007028331
3770.6 3.82217 3.88448044041
3771.0 3.809035 3.87497538846
3771.4 3.792723 3.87173105824
3771.8 3.810292 3.87478608718
3772.2 3.843549 3.88406866303
3772.6 3.855992 3.89941477225
3773.0 3.850563 3.92057199109
3773.4 3.893265 3.94718461598
3773.8 3.916652 3.97877281121
3774.2 3.953028 4.01471255302
3774.6 4.018789 4.05422770305
3775.0 4.069881 4.09640438409
3775.4 4.15426 4.14022649947
3775.8 4.210735 4.18463366186
3776.2 4.234613 4.22859121499
3776.6 4.301539 4.27115798176
3777.0 4.359206 4.31153920405
3777.4 4.396238 4.34912311968
3777.8 4.444618 4.38349287768
3778.2 4.434871 4.41441830733
3778.6 4.477057 4.44183255668
3779.0 4.499252 4.4658035846
3779.4 4.513344 4.48650395737
3779.8 4.511935 4.50418757088
3780.2 4.566205 4.51916853987
3780.6 4.587549 4.53179947703
3781.0 4.557948 4.54244763284
3781.4 4.536848 4.55146617267
3781.8 4.527569 4.55916182267
3782.2 4.561381 4.56576638827
3782.6 4.610011 4.57142110767
3783.0 4.593086 4.57616658793
3783.4 4.580908 4.57995477882
3783.8 4.586782 4.58266602322
3784.2 4.588898 4.58413313841
3784.6 4.610904 4.5841698911
3785.0 4.597605 4.58259898026
3785.4 4.606237 4.57927641629
3785.8 4.59378 4.5741129002
3786.2 4.602884 4.56708539635
3786.6 4.584046 4.5582392174
3787.0 4.56027 4.5476765464
3787.4 4.542085 4.53553446199
3787.8 4.513624 4.52195347274
3788.2 4.518612 4.50704720805
3788.6 4.509845 4.49086843452
3789.0 4.495385 4.4733831906
3789.4 4.438978 4.4544551673
3789.8 4.465847 4.43383999021
3790.2 4.419405 4.41119663966
3790.6 4.392618 4.38611480772
3791.0 4.392915 4.35815986511
3791.4 4.39592 4.32693830411
3791.8 4.348607 4.29216896011
3792.2 4.306299 4.25375278728
3792.6 4.258742 4.21183098088
3793.0 4.191969 4.16681025597
3793.4 4.16284 4.11936080074
