Wave Flux FluxNorm
3600 0.687415948424 0.667085457515
3605 0.576753977923 0.559696341231
3610 0.536869145231 0.520991111994
3615 0.601568769886 0.583777229792
3620 0.519905484118 0.504529155212
3625 0.665327253381 0.645650040906
3630 0.607955947526 0.589975505128
3635 0.57754357347 0.5604625843
3640 0.677992751773 0.657940954156
3645 0.586694836105 0.569343196157
3650 0.599977790599 0.582233304098
3655 0.700761549648 0.680036359395
3660 0.732832054265 0.711158371175
3665 0.697241708346 0.676620618239
3670 0.680265158792 0.660146154195
3675 0.710625835598 0.68960890673
3680 0.638948456349 0.620051403098
3685 0.649458614403 0.630250720716
3690 0.687404930907 0.667074765844
3695 0.718957712991 0.697694366859
3700 0.755911216938 0.733554962098
3705 0.591882659342 0.574377588282
3710 0.633714312214 0.614972060026
3715 0.773491136514 0.750614951352
3720 0.549173894088 0.532931944965
3725 0.676841859075 0.656824099385
3730 0.680714071262 0.660581789971
3735 0.449768951617 0.436466927416
3740 0.666789595429 0.647069133838
3745 0.564457483875 0.547763518932
3750 0.484320470153 0.469996576536
3755 0.754715059808 0.732394181601
3760 0.635506176553 0.616710929549
3765 0.676257354773 0.656256881937
3770 0.620009971465 0.601673028429
3775 0.757189713894 0.734795647202
3780 0.833124352216 0.808484500453
3785 0.815700808072 0.79157626179
3790 0.715916525646 0.694743123356
3795 0.634459485349 0.615695194488
3800 0.625291721878 0.606798569811
3805 0.799335348976 0.775694815057
3810 0.825030314606 0.800629845939
3815 0.667888138787 0.648135187514
3820 0.644796297267 0.625726292723
3825 0.573328692152 0.556372359104
3830 0.519331968584 0.503972601537
3835 0.432794871168 0.419994859452
3840 0.496732692429 0.482041704373
3845 0.746349772628 0.724276299788
3850 0.772145939081 0.749309538455
3855 0.751065620111 0.728852674955
3860 0.639666415154 0.620748128099
3865 0.81390145711 0.789830127062
3870 0.751816091454 0.729580950929
3875 0.735300472695 0.71355378554
3880 0.708017476846 0.687077690812
3885 0.636440281794 0.617617408404
3890 0.58022444515 0.56306416856
3895 0.722810643173 0.701433345711
3900 0.760923352754 0.7384188628
3905 0.704331026948 0.68350026855
3910 0.836720649346 0.811974436236
3915 0.836300352683 0.811566569947
3920 0.741740310824 0.719803163918
3925 0.707185795544 0.686270606683
3930 0.373745768416 0.362692148022
3935 0.239036533275 0.231966970694
3940 0.588627669912 0.571218865942
3945 0.715098787972 0.693949570469
3950 0.821177870811 0.796891339089
3955 0.832549778478 0.80792691987
3960 0.763920704209 0.741327566869
3965 0.469962373612 0.456063124131
3970 0.292579418059 0.283926311869
3975 0.669934391791 0.650120922096
3980 0.889835691008 0.863518587851
3985 0.903323794837 0.876607777787
3990 0.964357223038 0.935836127767
3995 0.962407615291 0.933944180135
4000 0.980498746647 0.951500261959
4005 0.92764361638 0.900208334797
4010 1.01717548343 0.987092275493
4015 1.01887146885 0.988738101739
4020 1.03420315726 1.0036163518
4025 1.03429020122 1.00370082141
4030 0.98176107622 0.952725257833
4035 0.981602689605 0.95257155554
4040 1.06390144958 1.03243631003
4045 0.896581997957 0.87006537116
4050 1.04824940146 1.01724717497
4055 0.995668887032 0.966221741817
4060 1.01186892711 0.981942661842
4065 0.932343628697 0.904769343127
4070 1.00046496489 0.97087597453
4075 0.981325531652 0.9523025946
4080 0.994328103699 0.964920612472
4085 1.00742547485 0.977630625737
4090 1.08008515093 1.04814137454
4095 1.00991044815 0.980042105363
4100 0.797373769026 0.773791249302
4105 0.890474320589 0.86413832981
4110 1.00822011487 0.978401764092
4115 1.07867082521 1.04676887785
4120 1.0389388133 1.00821194968
4125 1.06621370422 1.03468017919
4130 1.03755392018 1.0068680151
4135 1.03656875656 1.00591198794
4140 1.11392678183 1.08098213113
4145 1.03271613781 1.0021733113
4150 1.07596018332 1.04413840384
4155 1.02708233265 0.996706127275
4160 1.09545699258 1.0630585903
4165 1.12378200417 1.09054588291
4170 1.05474402973 1.02354972306
4175 0.999417972997 0.969859947669
4180 1.05685577615 1.02559901408
4185 1.03422030986 1.00363299711
4190 1.04691880066 1.015955927
4195 1.06734138369 1.03577450726
4200 0.980488326985 0.951490150461
4205 1.04904354574 1.01801783225
4210 1.085637363 1.05352937861
4215 1.05564647945 1.02442548261
4220 1.0703577903 1.03870170293
4225 0.897859340349 0.871304935845
4230 1.02568808506 0.995353114889
4235 0.998156384215 0.968635670677
4240 1.01761895934 0.987522635492
4245 1.05318955246 1.02204121982
4250 0.969477288282 0.940804765858
4255 1.01856629132 0.988441949905
4260 0.963077655771 0.934594404007
4265 1.07143675384 1.03974875586
4270 0.951574480442 0.923431437837
4275 0.952160563153 0.924000187012
4280 1.00820939856 0.978391364725
4285 0.975222874687 0.946380425173
4290 0.889368168501 0.863064892433
4295 0.934485399737 0.906847770777
4300 0.747288853939 0.725187607544
4305 0.775058671055 0.752136125685
4310 0.731219324007 0.709593337799
4315 0.990364227017 0.961073968389
4320 1.09550520165 1.06310537358
4325 0.874619531722 0.848752450111
4330 1.06804084755 1.03645328431
4335 1.02944786678 0.999001700168
4340 0.736916860467 0.715122368258
4345 0.974747844119 0.945919443747
4350 1.03202797866 1.00150550463
4355 1.04159225155 1.01078691186
4360 1.08487955906 1.05279398691
4365 1.12401943707 1.09077629368
4370 1.07810575474 1.04622051947
4375 1.02958004103 0.999129965336
4380 1.07125928578 1.03957653646
4385 0.909616194547 0.882714078272
4390 1.05065917614 1.01958567999
4395 1.07130799963 1.03962380959
4400 1.07620167753 1.0443727558
4405 1.01349039434 0.983516173784
4410 1.12071028774 1.08756501322
4415 1.07695920037 1.04510787471
4420 1.16629896863 1.13180539798
4425 1.13054227226 1.09710621445
4430 1.14456290605 1.11071218465
4435 1.08415260001 1.05208852784
4440 1.16487657323 1.13042507027
4445 1.14026219545 1.1065386686
4450 1.15263656265 1.11854706093
4455 1.05413601897 1.02295969436
4460 1.08125886602 1.04928037673
4465 1.14102157701 1.10727559127
4470 1.13462508713 1.1010682791
4475 1.20090143795 1.16538449101
4480 1.14782919845 1.11388187567
4485 1.18289294527 1.14790860381
4490 1.16059277305 1.1262679645
4495 1.17238523252 1.13771165916
4500 1.20360326913 1.16800641489
4505 1.25163944115 1.21462190564
4510 1.24199348711 1.205261233
4515 1.20208154653 1.16652969759
4520 1.20911887564 1.17335889602
4525 1.16025841711 1.12594349722
4530 1.10389791368 1.07124986915
4535 1.10590209965 1.07319478084
4540 1.20273972154 1.16716840692
4545 1.17668888334 1.14188802848
4550 1.12103537666 1.08788048756
4555 1.14018162229 1.10646047841
4560 1.21340480894 1.17751807181
4565 1.17849900613 1.14364461646
4570 1.18921619064 1.15404483768
4575 1.20565491307 1.16999738097
4580 1.15986097753 1.12555781201
4585 1.14292868676 1.10912629778
4590 1.1737348011 1.13902131393
4595 1.16694241733 1.13242981654
4600 1.15848183953 1.12421946234
4605 1.16771849217 1.13318293878
4610 1.19406923161 1.15875434881
4615 1.17358827805 1.13887912434
4620 1.16822172052 1.13367128403
4625 1.17655175805 1.14175495871
4630 1.17322725637 1.13852877996
4635 1.16494245123 1.13048899991
4640 1.15637806858 1.12217791092
4645 1.14827930966 1.11431867474
4650 1.14083365775 1.10709322976
4655 1.13383884865 1.10030529381
4660 1.18793828401 1.15280472544
4665 1.12616821137 1.09286151746
4670 1.10851294751 1.07572841224
4675 1.16237036732 1.127992986
4680 1.12509299543 1.09181810129
4685 1.14946097734 1.11546539432
4690 1.1438961552 1.11006515312
4695 1.16175466716 1.12739549532
4700 1.10765780111 1.074898557
4705 1.09801465442 1.06554060868
