Wave Flux FluxNorm
3600 0.360820355799 0.337856989616
3605 0.230141019403 0.215494360983
3610 0.201289172751 0.188478706522
3615 0.283160924761 0.265139968072
3620 0.189666343007 0.177595578103
3625 0.335521336572 0.314168053172
3630 0.277042765851 0.259411181661
3635 0.249500160733 0.23362144585
3640 0.355922249209 0.333270608829
3645 0.26299487196 0.246257325277
3650 0.255323928286 0.23907457659
3655 0.389672038404 0.36487249047
3660 0.42571396565 0.398620633676
3665 0.380892965255 0.356652135997
3670 0.360112197091 0.337193899617
3675 0.388766636519 0.364024710265
3680 0.273994725865 0.256557125349
3685 0.300865461078 0.281717750469
3690 0.336725813091 0.315295874273
3695 0.352295826052 0.329874978867
3700 0.418402182686 0.391774187955
3705 0.252237945102 0.236184991865
3710 0.28384169669 0.265777414245
3715 0.399589096926 0.374158406534
3720 0.174201351552 0.163114811225
3725 0.284413060348 0.266312415118
3730 0.264071365236 0.247265308258
3735 0.114202764732 0.106934660637
3740 0.236364805495 0.22132205224
3745 0.159431232372 0.149284693489
3750 0.176497971264 0.16526526923
3755 0.31652329893 0.296379090595
3760 0.228516707207 0.213973423431
3765 0.222922991516 0.208735703569
3770 0.314948938003 0.294904925307
3775 0.348953713548 0.326745565431
3780 0.367277994849 0.343903650937
3785 0.33237035081 0.311217602769
3790 0.232784180922 0.217969306145
3795 0.23279663412 0.217980966795
3800 0.236418753512 0.221372566892
3805 0.299997722693 0.28090523678
3810 0.294088199557 0.275371808123
3815 0.185382002197 0.173583901753
3820 0.159496341085 0.149345658546
3825 0.130144878036 0.121862184326
3830 0.135989561946 0.127334900263
3835 0.142858292891 0.133766490726
3840 0.135178120684 0.126575100828
3845 0.212228400914 0.198721739202
3850 0.18902616865 0.176996145789
3855 0.173673429969 0.162620487682
3860 0.144105841305 0.134934642536
3865 0.214489554595 0.200838988308
3870 0.161246101439 0.150984060472
3875 0.248886033052 0.233046402546
3880 0.192240318745 0.180005740613
3885 0.21688212479 0.203079290305
3890 0.286012543197 0.267810103515
