Wave Flux FluxNorm
3600 0.815778838317 0.807359817433
3603 0.790629398903 0.782469925884
3606 0.782529639155 0.774453757477
3609 0.771187974738 0.763229141585
3612 0.792331682879 0.784154641907
3615 0.812269850537 0.803887043196
3618 0.77773025194 0.769703901016
3621 0.79953736881 0.791285963541
3624 0.801545673369 0.793273541946
3627 0.847189120758 0.838445938704
3630 0.806876999615 0.798549847707
3633 0.812326558112 0.803943165536
3636 0.845399916305 0.836675199242
3639 0.84817161829 0.839418296641
3642 0.823391963223 0.814894373181
3645 0.821721510497 0.813241159902
3648 0.815419476531 0.807004164342
3651 0.842228385158 0.833536399009
3654 0.871395072422 0.862402079508
3657 0.879080795797 0.870008484491
3660 0.875799355375 0.866760909271
3663 0.870070451818 0.861091129286
3666 0.890394487661 0.881205416513
3669 0.889574517447 0.880393908576
3672 0.897188105672 0.887928922861
3675 0.893864705479 0.884639820904
3678 0.879492311724 0.870415753482
3681 0.880966471615 0.871874699711
3684 0.882242006436 0.873137070727
3687 0.852695748154 0.843895736468
3690 0.922475510695 0.912955356183
3693 0.947871349373 0.938089104099
3696 0.918975395144 0.909491362611
3699 0.980320216305 0.970203091435
3702 0.961164276751 0.951244845481
3705 0.857740224868 0.848888153049
3708 0.984214418027 0.97405710412
3711 0.88219571589 0.873091257909
3714 1.00216631706 0.991823735522
3717 1.11109037306 1.0996236708
3720 0.93984133658 0.930141962843
3723 0.858147728539 0.849291451191
3726 1.12431389808 1.11271072607
3729 1.15394760456 1.14203860604
3732 1.0157076904 1.00522535884
3735 0.773418916094 0.765437059125
3738 1.06382296477 1.05284407278
3741 1.22579013503 1.21313970545
3744 1.17394727625 1.16183187662
3747 1.05929931238 1.04836710549
3750 0.761866729023 0.754004093219
3753 1.10124900819 1.08988387102
3756 1.30187397597 1.28843834406
3759 1.2288810528 1.21619872426
3762 1.3023145327 1.28887435415
3765 1.27881505657 1.26561739789
3768 1.0843432187 1.07315255308
3771 0.81347020091 0.805075005683
3774 1.18436224346 1.17213935903
3777 1.32723711101 1.31353972585
3780 1.46848807664 1.45333294978
3783 1.48868379921 1.47332024796
