Wave Flux FluxNorm
3600 4.47608022764 4.4125238193
3605 4.25029718167 4.1899466943
3610 4.10770319075 4.04937741282
3615 4.15969402894 4.10063002677
3620 4.05463832743 3.99706602396
3625 4.18289532243 4.12350188226
3630 3.93803286533 3.88211625702
3635 4.04502698683 3.98759115595
3640 3.90320113707 3.84777910871
3645 3.79621058711 3.7423077306
3650 3.7629968177 3.70956556754
3655 3.90393339914 3.8485009733
3660 3.73718302398 3.68411830702
3665 3.71206452777 3.6593564714
3670 3.66277806107 3.61076982925
3675 3.57718355877 3.52639069371
3680 3.49292768263 3.44333117702
3685 3.36890046415 3.32106503612
3690 3.59087504926 3.53988777706
3695 3.72071438326 3.66788350654
3700 4.10868938165 4.05034960068
3705 3.41910983274 3.37056147577
3710 3.53152570608 3.48138114243
3715 4.38653449865 4.32424956101
3720 3.46562559209 3.41641675219
3725 4.30730804878 4.24614805716
3730 4.4423630598 4.37928540562
3735 2.89884499397 2.85768394081
3740 4.81250846396 4.74417507011
3745 4.22641189704 4.16640055973
3750 2.72755754335 2.68882862157
3755 4.51299100543 4.44891049646
3760 4.50381946624 4.43986918507
3765 4.26733971649 4.20674724009
3770 2.60662637662 2.56961457121
3775 4.03771792542 3.98038587679
3780 5.19085597507 5.11715037883
3785 5.10064370128 5.0282190401
3790 4.48403426834 4.4203649196
3795 2.90470315887 2.86345892492
3800 2.85372391357 2.81320354013
3805 4.23303259866 4.17292725321
3810 4.82801939002 4.75946575464
3815 4.58685439605 4.52172509179
3820 4.58906451657 4.52390383055
3825 4.00002626931 3.94322940911
3830 3.1989762082 3.15355355538
3835 1.88679083043 1.86000005762
3840 2.9993031465 2.9567156758
3845 4.01502332239 3.9580135172
3850 4.28173809398 4.22094117326
3855 4.31741331674 4.25610983919
3860 4.22183712936 4.16189074974
3865 4.32798068973 4.26652716476
3870 4.23895514627 4.17876570584
3875 3.90985316514 3.85433668382
3880 3.40234345519 3.35403316606
3885 2.45248186295 2.41765877427
3890 1.84138726747 1.81524118537
3895 2.95494723451 2.91298957881
3900 3.31616569727 3.26907905662
3905 3.61875006888 3.56736699588
3910 3.95931796971 3.90309913161
3915 3.83990628909 3.78538299198
3920 3.811177762 3.75706238475
3925 3.84912778601 3.79447355175
3930 3.12042341587 3.07611614371
3935 2.56718467786 2.53073290994
3940 3.70456895656 3.65196733072
3945 3.64336677578 3.59163416716
3950 3.53164644863 3.48150017055
3955 3.36927248263 3.32143177227
3960 3.01133122802 2.96857296913
3965 2.1686826726 2.13788928318
3970 1.21092766733 1.19373355789
3975 2.47307274649 2.43795728534
3980 3.05602305823 3.0126302146
3985 3.33332937311 3.28599902333
3990 3.44591253131 3.39698359956
3995 3.47804204375 3.42865690114
4000 3.51571739427 3.46579729477
4005 3.44409107636 3.39518800767
4010 3.50431772067 3.45455948652
4015 3.52198098633 3.47197194933
4020 3.54901231031 3.49861945224
4025 3.46194413869 3.4127875722
4030 3.41744478914 3.36892007433
4035 3.47627990465 3.42691978287
4040 3.52496855646 3.47491709858
4045 3.3392326589 3.29181848765
4050 3.45146105764 3.40245334169
4055 3.39575056567 3.34753388978
4060 3.38343642877 3.33539460281
4065 3.27443222208 3.22793816013
4070 3.24772099465 3.20160620867
4075 3.19022355638 3.14492518353
4080 3.16345397959 3.11853571122
4085 3.07371998185 3.03007585744
4090 2.86834272877 2.827614781
4095 2.43179293242 2.39726360838
4100 1.47416642115 1.45323455258
4105 1.98577507097 1.95757880887
4110 2.6198097735 2.58261077543
4115 2.93155364832 2.889928161
4120 3.0209611651 2.97806616956
4125 3.09617788194 3.05221487507
4130 3.03394945226 2.99087003445
4135 3.12610787122 3.0817198848
4140 3.1842540668 3.13904045546
4145 3.11794594012 3.07367384595
4150 3.16187918578 3.1169832781
4155 3.10815870979 3.06402558569
4160 3.11369122354 3.0694795426
4165 3.10813124429 3.06399851017
4170 3.0516877746 3.00835648819
4175 2.97229064252 2.93008672566
4180 2.99394804651 2.95143661353
4185 2.99776589628 2.95520025319
4190 3.02345372102 2.98052333337
4195 3.04075392683 2.99757789146
4200 2.9107081455 2.86937864602
4205 2.99534709917 2.95281580087
4210 3.0003486954 2.95774637882
4215 2.89392680748 2.85283558826
4220 2.95373699619 2.91179652481
4225 2.80054047991 2.76077526453
4230 2.89813467564 2.85698370839
4235 2.81536145956 2.77538579928
4240 2.89836099903 2.85720681818
4245 2.80998709253 2.77008774354
4250 2.75342494976 2.71432873353
4255 2.83393874927 2.79369930779
4260 2.76196938162 2.72275184196
4265 2.83400689725 2.79376648813
4270 2.69752275228 2.65922029816
4275 2.73618633861 2.69733489552
4280 2.77667815123 2.73725175996
4285 2.72866664393 2.6899219739
4290 2.58143279059 2.54477871197
4295 2.60612416731 2.56911949283
4300 2.457947852 2.42304715107
4305 2.55736466423 2.52105233187
4310 2.55270025293 2.51645415112
4315 2.43360924101 2.39905412698
4320 2.44537665671 2.41065445571
4325 2.31391029626 2.28105480212
4330 2.20816003286 2.17680609959
4335 1.8283118179 1.80235139571
4340 1.10827287529 1.09253637374
4345 1.82105029278 1.79519297787
4350 2.11948504352 2.08939021723
4355 2.35368232059 2.32026209863
4360 2.46386860136 2.42888383098
4365 2.47269849696 2.43758834982
4370 2.48203039465 2.44678774276
