Wave Flux FluxCon
5148.6 1.253621 1.25312453898
5149.0 1.253801 1.25277845122
5149.4 1.251689 1.25243513124
5149.8 1.25233 1.25210028485
5150.2 1.253413 1.25178373581
5150.6 1.251673 1.25149778901
5151.0 1.24966 1.25125466237
5151.4 1.24973 1.25106344789
5151.8 1.246837 1.25092752233
5152.2 1.24889 1.2508437515
5152.6 1.252535 1.25080317921
5153.0 1.252439 1.25079368252
5153.4 1.252638 1.25080304978
5153.8 1.250854 1.2508219884
5154.2 1.251035 1.25084558456
5154.6 1.250184 1.25087285095
5155.0 1.250426 1.25090499619
5155.4 1.249831 1.25094293514
5155.8 1.248857 1.25098514051
5156.2 1.252522 1.25102647757
5156.6 1.252417 1.25105822519
5157.0 1.251914 1.25106934296
5157.4 1.251396 1.25104777157
5157.8 1.250651 1.25098169454
5158.2 1.252065 1.25085995455
5158.6 1.252172 1.25067161968
5159.0 1.250404 1.25040519858
5159.4 1.250202 1.25004745223
5159.8 1.250896 1.24958251565
5160.2 1.251518 1.24899177822
5160.6 1.247299 1.24825420232
5161.0 1.249813 1.24734722073
5161.4 1.251637 1.24624831046
5161.8 1.246849 1.24493671411
5162.2 1.244393 1.24339551573
5162.6 1.24321 1.24161369292
5163.0 1.242682 1.23958839494
5163.4 1.242797 1.23732725679
5163.8 1.237711 1.2348502301
5164.2 1.23373 1.23219101521
5164.6 1.230239 1.2293971947
5165.0 1.227182 1.22652916061
5165.4 1.223645 1.22365753425
5165.8 1.218407 1.22085927026
5166.2 1.21715 1.21821313504
5166.6 1.212319 1.21579445135
5167.0 1.207679 1.21367034413
5167.4 1.206102 1.21189624736
5167.8 1.2058 1.21051356406
5168.2 1.205442 1.20954917199
5168.6 1.204793 1.20901602636
5169.0 1.20468 1.20891477294
5169.4 1.205768 1.20923497501
5169.8 1.206877 1.20995535941
5170.2 1.205927 1.21104342122
5170.6 1.208525 1.2124542406
5171.0 1.211331 1.21412964234
5171.4 1.21291 1.2159987736
5171.8 1.216585 1.21798094201
5172.2 1.221954 1.21999121414
5172.6 1.226197 1.2219478444
5173.0 1.226434 1.22378005336
5173.4 1.230406 1.22543473862
5173.8 1.23262 1.22688014452
5174.2 1.230121 1.228105706
5174.6 1.230569 1.22911785899
5175.0 1.229936 1.22993323666
5175.4 1.229792 1.23057109783
5175.8 1.23129 1.23104663976
5176.2 1.232033 1.23136693777
5176.6 1.233873 1.23153031008
5177.0 1.234498 1.23152840114
5177.4 1.233883 1.23135020135
5177.8 1.233228 1.23098656465
5178.2 1.233885 1.23043383577
5178.6 1.232047 1.22969631033
5179.0 1.22933 1.22878657189
5179.4 1.227408 1.22772482162
5179.8 1.229284 1.22653752861
5180.2 1.227212 1.22525574792
5180.6 1.223293 1.22391373866
5181.0 1.22186 1.22254794052
5181.4 1.220384 1.22119642201
5181.8 1.219767 1.21989838741
5182.2 1.217447 1.21869353605
5182.6 1.21654 1.217621385
5183.0 1.215334 1.21671984714
5183.4 1.211525 1.21602342851
5183.8 1.211946 1.21556055855
5184.2 1.213481 1.21535066854
5184.6 1.213254 1.21540116625
5185.0 1.212261 1.21570461417
5185.4 1.210533 1.21623715933
5185.8 1.215071 1.21695876687
5186.2 1.216983 1.21781548754
5186.6 1.218189 1.21874401493
5187.0 1.221981 1.21967779573
5187.4 1.224337 1.22055360396
5187.8 1.224256 1.22131771483
5188.2 1.225177 1.22192967587
5188.6 1.224356 1.22236389645
5189.0 1.223886 1.22260893025
5189.4 1.223991 1.22266475885
5189.8 1.224102 1.22253937962
5190.2 1.222917 1.22224547679
5190.6 1.225205 1.22179798445
5191.0 1.222768 1.22121264336
5191.4 1.219955 1.22050540928
5191.8 1.220568 1.21969298039
5192.2 1.219987 1.21879355536
5192.6 1.218009 1.21782794505
5193.0 1.218482 1.21682057546
5193.4 1.215831 1.2157998888
5193.8 1.214392 1.21479847839
5194.2 1.214075 1.21385148443
5194.6 1.210257 1.21299447483
5195.0 1.210443 1.21226027663
5195.4 1.209882 1.21167573073
5195.8 1.207763 1.21125884296
5196.2 1.207722 1.21101739042
5196.6 1.2092 1.21094897129
5197.0 1.210113 1.2110427326
5197.4 1.210737 1.21128208643
5197.8 1.21123 1.21164763113
5198.2 1.212682 1.2121192688
5198.6 1.212283 1.21267734708
5199.0 1.212412 1.21330227321
5199.4 1.211321 1.21397353313
5199.8 1.212922 1.21466900593
5200.2 1.216958 1.21536505641
5200.6 1.216751 1.21603769511
5201.0 1.219704 1.2166651123
5201.4 1.218321 1.21722973352
5201.8 1.21987 1.21772004135
5202.2 1.218693 1.21813084646
5202.6 1.21882 1.21846175656
5203.0 1.218274 1.21871525758
5203.4 1.21847 1.21889428852
5203.8 1.21932 1.21900075931
5204.2 1.220432 1.21903522387
5204.6 1.220754 1.21899779187
5205.0 1.220979 1.21888948036
5205.4 1.219621 1.21871341905
5205.8 1.217984 1.21847531684
5206.2 1.218808 1.21818283547
5206.6 1.218262 1.21784400318
5207.0 1.216575 1.21746540195
5207.4 1.217619 1.21705064648
5207.8 1.215382 1.2165997938
5208.2 1.217872 1.21610987621
5208.6 1.2164 1.21557584241
5209.0 1.215073 1.21499232596
5209.4 1.216925 1.21435479164
5209.8 1.214609 1.21366064378
5210.2 1.212843 1.21290947387
5210.6 1.210621 1.21210335224
5211.0 1.211534 1.21124691372
5211.4 1.211225 1.21034797154
5211.8 1.211486 1.20941840665
5212.2 1.210883 1.20847488448
5212.6 1.20722 1.20753911333
5213.0 1.204093 1.20663728826
5213.4 1.203134 1.20579856233
5213.8 1.204354 1.20505253224
5214.2 1.204604 1.20442650238
5214.6 1.203367 1.2039423346
5215.0 1.199688 1.20361358816
5215.4 1.199732 1.20344384674
5215.8 1.200605 1.20342551782
5216.2 1.202976 1.20354034506
5216.6 1.203832 1.20376099279
5217.0 1.204272 1.20405361515
5217.4 1.203994 1.20438099282
5217.8 1.20639 1.20470509223
5218.2 1.206616 1.20498911371
5218.6 1.205022 1.20519877063
5219.0 1.205876 1.20530273547
5219.4 1.207165 1.20527287028
5219.8 1.207629 1.20508475496
5220.2 1.206608 1.20471867689
5220.6 1.207428 1.20416113691
5221.0 1.205232 1.20340639719
5221.4 1.205064 1.20245775241
5221.8 1.205664 1.20132819
5222.2 1.199985 1.20004027077
5222.6 1.198444 1.19862525036
5223.0 1.19851 1.19712152878
5223.4 1.195352 1.19557324624
5223.8 1.193946 1.19402844246
5224.2 1.191794 1.19253680819
5224.6 1.190563 1.19114696853
5225.0 1.189031 1.18990330543
5225.4 1.183417 1.1888423167
5225.8 1.183134 1.18798933446
5226.2 1.183957 1.18735601365
5226.6 1.185722 1.18693920235
5227.0 1.186124 1.18672162594
5227.4 1.183945 1.18667402878
5227.8 1.185505 1.1867577012
5228.2 1.188132 1.18692758195
5228.6 1.188403 1.18713498528
5229.0 1.185985 1.18732984581
5229.4 1.186554 1.18746326386
5229.8 1.190888 1.18749053597
5230.2 1.19065 1.18737446438
5230.6 1.18885 1.18708947496
5231.0 1.190486 1.18662548706
5231.4 1.190387 1.1859904007
5231.8 1.187589 1.18521071317
5232.2 1.184871 1.18432953902
5232.6 1.182166 1.18340225057
5233.0 1.179709 1.18249044186
5233.4 1.180173 1.181655225
5233.8 1.179439 1.18095146823
5234.2 1.175727 1.1804231189
5234.6 1.178516 1.18010046013
5235.0 1.176839 1.17999916971
5235.4 1.177263 1.18012061311
5235.8 1.179293 1.18045338857
5236.2 1.179708 1.18097531845
5236.6 1.178075 1.18165605479
5237.0 1.180581 1.1824597132
5237.4 1.185234 1.18334713272
5237.8 1.18575 1.18427858083
5238.2 1.185876 1.18521528387
5238.6 1.186738 1.18612046008
5239.0 1.186501 1.18695998994
5239.4 1.187968 1.18770282541
5239.8 1.190492 1.18832149446
5240.2 1.19196 1.1887935526
5240.6 1.191439 1.18910387467
5241.0 1.19145 1.18924717276
5241.4 1.191355 1.18923012767
5241.8 1.190247 1.1890719763
5242.2 1.19158 1.18880292101
5242.6 1.191742 1.18846034541
5243.0 1.188773 1.18808247836
5243.4 1.18047 1.18770188251
5243.8 1.179004 1.18734005217
5244.2 1.189948 1.18700444139
5244.6 1.189515 1.1866892446
5245.0 1.188286 1.18637923579
5245.4 1.188138 1.18605560428
5245.8 1.186234 1.18570151038
5246.2 1.18333 1.18530660543
5246.6 1.186433 1.18486875498
5247.0 1.187649 1.18439326902
5247.4 1.183432 1.18389050223
5247.8 1.18058 1.18337240542
5248.2 1.181551 1.18284953222
5248.6 1.183446 1.1823289336
5249.0 1.182117 1.18181372199
5249.4 1.180232 1.18130398521
5249.8 1.181483 1.18079824451
5250.2 1.18189 1.18029543183
5250.6 1.179789 1.17979621987
5251.0 1.179875 1.17930359709
5251.4 1.177112 1.17882230935
5251.8 1.177801 1.17835778187
5252.2 1.177164 1.17791488771
5252.6 1.178599 1.17749616514
5253.0 1.175841 1.17710093793
5253.4 1.176617 1.1767251396
5253.8 1.176911 1.17636139374
5254.2 1.174718 1.17599962878
5254.6 1.17571 1.17562829363
5255.0 1.175871 1.17523506441
5255.4 1.177677 1.17480736821
5255.8 1.175734 1.17433281142
5256.2 1.171521 1.17379940477
5256.6 1.173033 1.17319550093
5257.0 1.173951 1.17251029149
5257.4 1.174052 1.17173485557
5257.8 1.172269 1.17086380688
5258.2 1.1711 1.16989727173
5258.6 1.170976 1.16884244885
5259.0 1.169142 1.16771467767
5259.4 1.166024 1.16653723353
5259.8 1.165632 1.16534022085
5260.2 1.162623 1.16415802921
5260.6 1.1627 1.16302652031
5261.0 1.162039 1.16197984891
5261.4 1.157665 1.16104785231
5261.8 1.156906 1.16025416018
5262.2 1.158096 1.15961515896
5262.6 1.158017 1.15914024661
5263.0 1.156448 1.15883264343
5263.4 1.158677 1.15869052153
5263.8 1.15768 1.15870774224
5264.2 1.15709 1.15887411033
5264.6 1.157515 1.1591754458
5265.0 1.156124 1.15959281987
5265.4 1.158854 1.16010197485
5265.8 1.162158 1.16067355784
5266.2 1.162412 1.16127365279
5266.6 1.161333 1.16186495027
5267.0 1.163463 1.16240848164
5267.4 1.164314 1.16286553733
5267.8 1.163819 1.1631998824
5268.2 1.165421 1.16338009258
5268.6 1.165976 1.16338193165
5269.0 1.167776 1.16319022063
5269.4 1.166819 1.16280031129
5269.8 1.16315 1.16221841877
5270.2 1.161759 1.1614610786
5270.6 1.161996 1.16055363082
5271.0 1.161326 1.15952820625
5271.4 1.157191 1.15842207397
5271.8 1.157575 1.15727561024
5272.2 1.159189 1.15613074085
5272.6 1.152778 1.15502927874
5273.0 1.151087 1.15401058013
5273.4 1.151885 1.15310934466
5273.8 1.1497 1.15235324087
5274.2 1.149071 1.15176089762
5274.6 1.149863 1.15134105071
5275.0 1.147722 1.15109310107
5275.4 1.149157 1.15100871379
5275.8 1.152292 1.15107410648
5276.2 1.149936 1.15127263053
5276.6 1.15178 1.15158615172
5277.0 1.150894 1.15199551729
5277.4 1.150872 1.1524795815
5277.8 1.152634 1.15301386932
5278.2 1.151709 1.15356969502
5278.6 1.154224 1.15411437858
5279.0 1.155528 1.15461352175
5279.4 1.155942 1.15503486828
5279.8 1.160107 1.15535318498
5280.2 1.160099 1.1555545928
5280.6 1.157216 1.15563884014
5281.0 1.155979 1.15561947094
5281.4 1.154959 1.15552121775
5281.8 1.154285 1.15537523315
5282.2 1.154388 1.1552140805
5282.6 1.155419 1.15506689052
5283.0 1.152901 1.15495606673
5283.4 1.153808 1.15489603469
5283.8 1.154343 1.1548933481
5284.2 1.155881 1.15494756812
5284.6 1.154351 1.15505295157
5285.0 1.153441 1.1551995476
5285.4 1.156246 1.1553740839
5285.8 1.156057 1.15556072107
5286.2 1.154777 1.1557414401
5286.6 1.155326 1.15589741266
5287.0 1.156486 1.15601065225
5287.4 1.158408 1.15606608513
5287.8 1.159233 1.15605369204
5288.2 1.157375 1.15596981525
5288.6 1.156572 1.15581754619
5289.0 1.153603 1.15560599915
5289.4 1.156047 1.15534863428
5289.8 1.156032 1.15506108248
5290.2 1.153735 1.15475917138
5290.6 1.153772 1.15445741747
5291.0 1.155285 1.15416769732
5291.4 1.154543 1.15389858494
5291.8 1.152743 1.15365472047
5292.2 1.151495 1.15343647293
5292.6 1.150476 1.15323983908
5293.0 1.154864 1.15305700138
5293.4 1.154978 1.15287752231
5293.8 1.152922 1.1526897893
5294.2 1.15195 1.15248274181
5294.6 1.152775 1.15224769354
5295.0 1.152877 1.15197933589
5295.4 1.152183 1.15167647122
5295.8 1.151692 1.15134212865
5296.2 1.150892 1.15098285413
5296.6 1.151927 1.15060726284
5297.0 1.150976 1.15022427186
5297.4 1.148383 1.14984119725
5297.8 1.14806 1.14946111049
5298.2 1.1482 1.14908218629
5298.6 1.147948 1.14869714138
5299.0 1.148975 1.1482946881
5299.4 1.149794 1.14786170937
5299.8 1.149524 1.14738575558
5300.2 1.148379 1.14685778153
5300.6 1.146892 1.14627268442
5301.0 1.145641 1.14562976996
5301.4 1.142622 1.1449322041
5301.8 1.145354 1.14418641358
5302.2 1.145216 1.14340207525
5302.6 1.141988 1.14259275355
5303.0 1.142032 1.14177603435
5303.4 1.145665 1.14097332376
5303.8 1.139681 1.14020838344
5304.2 1.133914 1.13950463927
5304.6 1.138532 1.13888226194
5305.0 1.130376 1.138355345
5305.4 1.138208 1.13793039097
5305.8 1.141214 1.13760617275
5306.2 1.141323 1.13737426614
5306.6 1.138002 1.13721988618
5307.0 1.126068 1.13712268775
5307.4 1.134952 1.13705734771
5307.8 1.139968 1.13699446286
5308.2 1.139683 1.13690203141
5308.6 1.140925 1.13674753222
5309.0 1.139517 1.13650006353
5309.4 1.134237 1.13613193381
5309.8 1.136308 1.13561961924
5310.2 1.136377 1.13494373999
5310.6 1.136101 1.13408921676
5311.0 1.136222 1.13304613889
5311.4 1.1339 1.13181156254
5311.8 1.133822 1.13039191722
5312.2 1.131791 1.128805964
5312.6 1.128247 1.1270871671
5313.0 1.126253 1.12528385955
5313.4 1.123977 1.12345856675
5313.8 1.120375 1.12168435712
5314.2 1.117565 1.12003977268
5314.6 1.1151 1.11860294477
5315.0 1.113343 1.11744440976
5315.4 1.111409 1.11662133
5315.8 1.110532 1.11617189283
5316.2 1.1099 1.11611155313
5316.6 1.111805 1.11643169822
5317.0 1.114632 1.11710035705
5317.4 1.115129 1.1180650718
5317.8 1.116655 1.11925789641
5318.2 1.120854 1.12060081938
5318.6 1.123132 1.1220121765
5319.0 1.124584 1.12341283113
5319.4 1.127795 1.12473120183
5319.8 1.128166 1.12590749754
5320.2 1.129724 1.12689631915
5320.6 1.131378 1.12766761848
5321.0 1.133063 1.1282065823
5321.4 1.12822 1.1285123476
5321.8 1.130114 1.12859551009
5322.2 1.132326 1.12847569468
5322.6 1.129505 1.12817867884
5323.0 1.128763 1.12773349625
5323.4 1.128018 1.12716977352
5323.8 1.127033 1.12651544123
5324.2 1.124778 1.12579486101
5324.6 1.123217 1.12502755046
5325.0 1.126877 1.12422803437
5325.4 1.124865 1.12340647202
5325.8 1.120424 1.12257045213
5326.2 1.1213 1.12172754909
5326.6 1.121226 1.1208876895
5327.0 1.120676 1.12006543229
5327.4 1.1224 1.11928094685
5327.8 1.118752 1.11855929261
5328.2 1.113132 1.11792825541
5328.6 1.115378 1.11741480828
5329.0 1.113663 1.11704106128
5329.4 1.113847 1.1168204428
5329.8 1.116667 1.11675552229
5330.2 1.117002 1.1168368366
5330.6 1.114814 1.11704336287
5331.0 1.113911 1.11734443067
5331.4 1.117925 1.1177026506
5331.8 1.119102 1.11807734784
5332.2 1.120706 1.11842840152
5332.6 1.120606 1.11872015497
5333.0 1.119422 1.11892491653
5333.4 1.121817 1.11902507165
5333.8 1.120394 1.11901442524
5334.2 1.120645 1.11889821377
5334.6 1.120109 1.1186914589
5335.0 1.118063 1.11841684506
5335.4 1.116797 1.1181019987
5335.8 1.118217 1.11777636142
5336.2 1.118071 1.11746844096
5336.6 1.115855 1.11720353569
5337.0 1.115887 1.11700139026
5337.4 1.114873 1.11687495801
5337.8 1.115425 1.11682977236
5338.2 1.114474 1.11686416926
5338.6 1.117213 1.11697019453
5339.0 1.118913 1.11713524864
5339.4 1.117176 1.11734372986
5339.8 1.116517 1.11757832554
5340.2 1.118622 1.11782109079
5340.6 1.116932 1.11805401727
5341.0 1.117139 1.11825993855
5341.4 1.121192 1.11842330168
5341.8 1.120177 1.11853119771
5342.2 1.119788 1.11857471733
5342.6 1.120089 1.1185500219
5343.0 1.118298 1.11845901629
5343.4 1.117893 1.11830925318
5343.8 1.119325 1.1181130792
5344.2 1.118761 1.11788604998
5344.6 1.118376 1.11764499117
5345.0 1.116478 1.11740586461
5345.4 1.116229 1.11718183024
5345.8 1.11443 1.11698222507
5346.2 1.115906 1.11681193627
5346.6 1.117105 1.11667198934
5347.0 1.118618 1.11656051704
5347.4 1.119178 1.11647357631
5347.8 1.113043 1.11640599912
5348.2 1.11422 1.11635180635
5348.6 1.115818 1.11630399421
5349.0 1.117747 1.11625464382
5349.4 1.117903 1.11619561293
5349.8 1.115784 1.11611905766
5350.2 1.115745 1.11601875522
5350.6 1.11734 1.11589109203
5351.0 1.116945 1.11573525963
5351.4 1.114636 1.11555314759
5351.8 1.115774 1.11534846827
5352.2 1.115844 1.11512531289
5352.6 1.113065 1.11488711254
5353.0 1.114841 1.11463581463
5353.4 1.115151 1.11437169359
5353.8 1.113835 1.11409338698
5354.2 1.115661 1.1137982359
5354.6 1.114225 1.11348219367
5355.0 1.111563 1.11313959472
5355.4 1.112396 1.11276262991
5355.8 1.113728 1.11234052913
5356.2 1.111456 1.11185995689
5356.6 1.113043 1.11130570789
5357.0 1.111509 1.11066265637
5357.4 1.110558 1.10991863398
5357.8 1.112677 1.10906760811
5358.2 1.109891 1.1081127504
5358.6 1.107307 1.10706826421
5359.0 1.108112 1.10595957487
5359.4 1.106035 1.10482120751
5359.8 1.102853 1.10369318297
5360.2 1.099974 1.10261592057
5360.6 1.098073 1.10162506598
5361.0 1.097666 1.10074777718
5361.4 1.098884 1.10000073083
5361.8 1.098259 1.09939040093
5362.2 1.097942 1.09891546813
5362.6 1.099632 1.09856973393
5363.0 1.097532 1.09834504162
5363.4 1.096882 1.09823310163
5363.8 1.096789 1.09822565748
5364.2 1.09599 1.09831356663
5364.6 1.097211 1.09848536948
5365.0 1.098343 1.0987257496
5365.4 1.099841 1.09901528801
5365.8 1.098557 1.09933121852
5366.2 1.10039 1.09964876515
5366.6 1.099804 1.09994370149
5367.0 1.100918 1.10019514622
5367.4 1.102858 1.10038809408
5367.8 1.102456 1.10051516114
5368.2 1.101233 1.10057766524
5368.6 1.101366 1.10058503158
5369.0 1.100392 1.10055316044
5369.4 1.100829 1.10050178418
5369.8 1.099653 1.10045099985
5370.2 1.099045 1.10041804063
5370.6 1.099823 1.10041461901
5371.0 1.098024 1.10044511195
5371.4 1.100619 1.10050635363
5371.8 1.103676 1.10058851684
5372.2 1.099802 1.1006767908
5372.6 1.097589 1.10075420162
5373.0 1.10208 1.10080444826
5373.4 1.104029 1.10081452276
5373.8 1.103501 1.10077674028
5374.2 1.100452 1.10068964245
5374.6 1.101292 1.10055728794
5375.0 1.098589 1.10038754622
5375.4 1.100849 1.10018969144
5375.8 1.10048 1.09997170003
5376.2 1.098189 1.0997384393
5376.6 1.098835 1.0994910096
5377.0 1.099573 1.09922700136
5377.4 1.101102 1.09894178389
5377.8 1.101255 1.09862994678
5378.2 1.097633 1.09828656033
5378.6 1.095284 1.09790836469
5379.0 1.098407 1.09749421846
5379.4 1.09773 1.09704560476
5379.8 1.097826 1.09656688361
5380.2 1.098898 1.09606522388
5380.6 1.094887 1.09555043865
5381.0 1.093086 1.09503434357
5381.4 1.093697 1.09452942937
5381.8 1.094155 1.09404734672
5382.2 1.092633 1.0935973714
5382.6 1.093796 1.0931854549
5383.0 1.092916 1.09281348286
5383.4 1.090679 1.09247977769
5383.8 1.090788 1.09218002594
5384.2 1.091231 1.09190884376
5384.6 1.092544 1.09166171487
5385.0 1.094857 1.09143631162
5385.4 1.09122 1.0912330298
5385.8 1.089316 1.09105435801
5386.2 1.08951 1.09090309029
5386.6 1.089773 1.0907800559
5387.0 1.08947 1.09068228811
5387.4 1.090026 1.09060180336
5387.8 1.091426 1.09052600587
5388.2 1.091481 1.09043943557
5388.6 1.091673 1.09032600486
5389.0 1.091145 1.09017147733
5389.4 1.090107 1.08996549183
5389.8 1.090421 1.08970237603
5390.2 1.090172 1.08938106739
5390.6 1.089674 1.08900445295
5391.0 1.08951 1.08857814658
5391.4 1.087861 1.08810920766
5391.8 1.087484 1.08760526276
5392.2 1.087562 1.08707385047
5392.6 1.086482 1.08652214508
5393.0 1.085783 1.08595686398
5393.4 1.086315 1.08538421975
5393.8 1.08505 1.08480986728
5394.2 1.083977 1.08423833167
5394.6 1.083438 1.08367237863
5395.0 1.081696 1.08311225572
5395.4 1.081772 1.08255529697
5395.8 1.083544 1.08199581307
5396.2 1.081367 1.08142556022
5396.6 1.081411 1.08083484504
5397.0 1.080945 1.08021414171
5397.4 1.079864 1.07955589306
5397.8 1.07875 1.07885643766
5398.2 1.079433 1.07811772625
5398.6 1.078673 1.07734853453
5399.0 1.077117 1.07656476448
5399.4 1.07619 1.07578849349
5399.8 1.075939 1.07504632961
5400.2 1.071244 1.07436660143
5400.6 1.06912 1.07377631394
5401.0 1.072381 1.07329831633
5401.4 1.073407 1.0729490876
5401.8 1.072734 1.07273717996
5402.2 1.069752 1.07266262718
5402.6 1.069766 1.07271697547
5403.0 1.0712 1.07288384716
5403.4 1.072839 1.07314020832
5403.8 1.072862 1.07345832131
5404.2 1.074545 1.07380813761
5404.6 1.076337 1.07416015566
5405.0 1.075459 1.07448796652
5405.4 1.073999 1.07477030702
5405.8 1.075406 1.07499218523
5406.2 1.078578 1.07514488406
5406.6 1.075993 1.0752253267
5407.0 1.075471 1.07523454957
5407.4 1.074642 1.07517620356
5407.8 1.074656 1.07505545443
5408.2 1.075724 1.07487802577
5408.6 1.077001 1.07464977626
5409.0 1.075492 1.07437683295
5409.4 1.073369 1.07406553842
5409.8 1.072711 1.07372237531
5410.2 1.073797 1.07335381221
5410.6 1.074036 1.07296603721
5411.0 1.072463 1.07256459269
5411.4 1.071966 1.07215401401
5411.8 1.072005 1.07173798066
5412.2 1.071023 1.07131973921
5412.6 1.070283 1.07090273311
5413.0 1.07155 1.0704916347
5413.4 1.06836 1.07009326619
5413.8 1.070931 1.06971716944
5414.2 1.072192 1.06937521041
5414.6 1.067789 1.06908001748
5415.0 1.064879 1.06884303957
5415.4 1.067133 1.06867184454
5415.8 1.067266 1.06856798382
5416.2 1.067566 1.06852582421
5416.6 1.069563 1.06853284238
5417.0 1.068748 1.06857090185
5417.4 1.068494 1.06861840656
5417.8 1.068992 1.06865257292
5418.2 1.071086 1.0686513701
5418.6 1.068105 1.068594826
5419.0 1.06772 1.06846589582
5419.4 1.070733 1.06825139965
5419.8 1.070002 1.06794278398
5420.2 1.068643 1.06753706874
5420.6 1.067382 1.06703757491
5421.0 1.068532 1.0664541121
5421.4 1.068213 1.06580210866
5421.8 1.064152 1.06510118204
5422.2 1.063213 1.06437250901
5422.6 1.062885 1.06363621308
5423.0 1.062663 1.06290935619
5423.4 1.060643 1.06220485263
5423.8 1.061189 1.06153177398
5424.2 1.061744 1.06089649342
5424.6 1.061056 1.06030442427
5425.0 1.059178 1.05976135545
5425.4 1.058437 1.05927406009
5425.8 1.058525 1.05884939255
5426.2 1.056719 1.05849263638
5426.6 1.057139 1.05820512099
5427.0 1.056195 1.05798252584
5427.4 1.056415 1.05781414817
5427.8 1.058178 1.05768356892
5428.2 1.058198 1.05757087447
5428.6 1.057565 1.05745591028
5429.0 1.059446 1.05732195478
5429.4 1.058265 1.05715849697
5429.8 1.05747 1.05696313856
5430.2 1.0585 1.05674177449
5430.6 1.05439 1.0565071775
5431.0 1.055629 1.05627629626
5431.4 1.057272 1.05606686444
5431.8 1.055587 1.05589427585
5432.2 1.0523 1.05576898243
5432.6 1.054096 1.05569508383
5433.0 1.055334 1.05567042846
5433.4 1.056461 1.05568819888
5433.8 1.056542 1.05573911744
5434.2 1.056575 1.0558136646
5434.6 1.055445 1.05590418242
5435.0 1.056043 1.05600576774
5435.4 1.055968 1.05611614153
5435.8 1.055127 1.05623480725
5436.2 1.057597 1.05636196234
5436.6 1.055053 1.05649726556
5437.0 1.056247 1.05663928331
5437.4 1.057203 1.05678495016
5437.8 1.058578 1.05692931371
5438.2 1.058053 1.05706561903
5438.6 1.055387 1.05718503909
5439.0 1.055186 1.05727734072
5439.4 1.05843 1.057331662
5439.8 1.060237 1.05733774877
5440.2 1.058036 1.05728777134
5440.6 1.058281 1.05717794823
5441.0 1.059982 1.05700950699
5441.4 1.0567 1.05678883441
5441.8 1.053846 1.05652670202
5442.2 1.055731 1.05623705115
5442.6 1.057679 1.05593536864
5443.0 1.055788 1.05563742203
5443.4 1.056476 1.0553580912
5443.8 1.053884 1.05511034339
5444.2 1.052503 1.05490412984
5444.6 1.054166 1.05474507263
5445.0 1.053727 1.05463392176
5445.4 1.055164 1.05456608712
5445.8 1.053546 1.05453212805
5446.2 1.053322 1.0545190228
5446.6 1.055579 1.05451219404
5447.0 1.055095 1.05449752999
5447.4 1.056648 1.05446322595
5447.8 1.055618 1.05440064759
5448.2 1.053897 1.05430428419
5448.6 1.052931 1.05417119906
5449.0 1.052575 1.05400019331
5449.4 1.055697 1.05379104937
5449.8 1.056333 1.05354436044
5450.2 1.053701 1.05326195678
5450.6 1.050795 1.05294723864
5451.0 1.053442 1.05260557206
5451.4 1.054866 1.05224431902
5451.8 1.051056 1.05187222956
5452.2 1.049719 1.05149874243
5452.6 1.050609 1.05113321289
5453.0 1.051589 1.05078411117
5453.4 1.049916 1.05045862765
5453.8 1.050988 1.05016232877
5454.2 1.049294 1.04989933792
5454.6 1.04806 1.04967234768
5455.0 1.048316 1.04948266513
5455.4 1.049678 1.04933053129
5455.8 1.049938 1.04921514143
5456.2 1.048827 1.04913459392
5456.6 1.048796 1.04908582468
5457.0 1.048153 1.04906413721
5457.4 1.049265 1.04906284459
5457.8 1.047379 1.04907289743
5458.2 1.048913 1.04908296905
5458.6 1.05061 1.04907989452
5459.0 1.050624 1.04904954243
5459.4 1.049432 1.04897761744
5459.8 1.04858 1.04885018749
5460.2 1.049741 1.0486544189
5460.6 1.050118 1.04837891793
5461.0 1.04737 1.04801435605
5461.4 1.048624 1.04755437185
5461.8 1.049174 1.04699712934
5462.2 1.048063 1.04634690863
5462.6 1.047224 1.04561555492
5463.0 1.046847 1.04482314284
5463.4 1.043228 1.04399750344
5463.8 1.041892 1.04317254
5464.2 1.041662 1.04238562589
5464.6 1.040883 1.04167428367
5465.0 1.038834 1.04107270611
5465.4 1.038198 1.04060879078
5465.8 1.038496 1.0403013775
5466.2 1.038039 1.04015855115
5466.6 1.038664 1.04017663486
5467.0 1.037304 1.04034024978
5467.4 1.038813 1.04062351256
5467.8 1.04037 1.0409923767
5468.2 1.042517 1.04140796233
5468.6 1.043915 1.04183024502
5469.0 1.04309 1.04222168449
5469.4 1.04305 1.04255041666
5469.8 1.044227 1.04279225
5470.2 1.04554 1.04293163984
5470.6 1.044756 1.04296143981
5471.0 1.042229 1.04288209488
5471.4 1.043593 1.04270003334
5471.8 1.044842 1.04242600393
5472.2 1.042783 1.04207347738
5472.6 1.041803 1.04165688967
5473.0 1.040835 1.04119036948
5473.4 1.040287 1.04068689695
5473.8 1.039981 1.04015796886
5474.2 1.040216 1.03961377566
5474.6 1.039945 1.03906377168
5475.0 1.038543 1.0385170711
5475.4 1.037881 1.03798288623
5475.8 1.036885 1.03747014521
5476.2 1.036677 1.03698686154
5476.6 1.035748 1.03653928826
5477.0 1.033998 1.03613115831
5477.4 1.035884 1.03576371655
