Wave Flux FluxNorm
3600 0.312913305673 0.294707896859
3605 0.230535572448 0.21712292982
3610 0.197492134939 0.186001971405
3615 0.265119210403 0.249694479265
3620 0.197287403283 0.185809151111
3625 0.325017837252 0.306108182432
3630 0.28174309344 0.265351178799
3635 0.251225792097 0.236609385039
3640 0.3443823037 0.324346017248
3645 0.272108761188 0.256277375467
3650 0.259905357234 0.244783969951
3655 0.363429713733 0.342285242107
3660 0.405455466476 0.38186592142
3665 0.358394380799 0.337542866656
3670 0.332752496548 0.313392836465
3675 0.374231953812 0.352459003967
3680 0.302507929331 0.28490790906
3685 0.311562710928 0.293435880203
3690 0.344483670762 0.324441486738
3695 0.350273986307 0.32989491964
3700 0.421123124347 0.396622029313
3705 0.278298331748 0.262106834583
3710 0.302939144172 0.285314035666
3715 0.427569175071 0.402693046485
3720 0.216853878814 0.204237242049
3725 0.313678838709 0.295428890908
3730 0.295226382758 0.27805000549
3735 0.152718820234 0.143833584274
3740 0.293585311772 0.276504412604
3745 0.209208942899 0.197037091258
3750 0.199215551739 0.187625119195
3755 0.356113016512 0.335394232964
3760 0.238285035719 0.224421526528
3765 0.262856423788 0.24756334239
3770 0.32725938522 0.308219316333
3775 0.360691122636 0.339705983226
3780 0.374053744864 0.35229116328
3785 0.346119865144 0.325982486742
3790 0.245220688302 0.230953660346
3795 0.237209700497 0.223408754696
3800 0.248284803067 0.23383950381
3805 0.313513815651 0.295273468951
3810 0.295256596306 0.278078461202
3815 0.213615789302 0.201187545751
3820 0.167737605737 0.157978571428
3825 0.149294164454 0.140608176201
3830 0.170589746176 0.160664773309
3835 0.16672880336 0.157028461537
3840 0.157565942457 0.14839869918
3845 0.215860584995 0.203301738422
3850 0.182539044906 0.171918857535
3855 0.178303929875 0.167930143022
3860 0.148617388022 0.139970774866
3865 0.204296371812 0.192410335327
3870 0.156140326422 0.147056026
3875 0.235677934835 0.221966107712
3880 0.190162979589 0.179099228953
3885 0.258066170153 0.243051787436
3890 0.318035689738 0.299532258775
3895 0.374631972529 0.352835749451
3900 0.362271825314 0.341194720053
3905 0.325489231698 0.30655215098
3910 0.392598262694 0.369756754384
3915 0.393360454161 0.370474601277
3920 0.303245396741 0.285602470351
3925 0.279409578158 0.263153428277
3930 0.134911276189 0.127062089555
3935 0.0900825574821 0.0848415218464
3940 0.224518710224 0.211456130807
3945 0.292493487904 0.275476111443
3950 0.378944712366 0.356897572531
3955 0.401759940163 0.378385402158
3960 0.354094052217 0.33349273274
3965 0.177343922794 0.167025989499
3970 0.115556177782 0.108833077743
3975 0.297355256271 0.280055020375
3980 0.460225894341 0.433449786067
3985 0.481651949646 0.453629265758
3990 0.524958446575 0.4944161751
3995 0.52091842774 0.490611206016
4000 0.577840207403 0.544221256039
4005 0.524565569804 0.494046156041
4010 0.580603649593 0.546823920167
4015 0.622651223005 0.586425150616
4020 0.620253503663 0.584166931448
4025 0.6090417268 0.573607459801
4030 0.575716366487 0.542220980952
4035 0.542471398439 0.510910217118
4040 0.632878652734 0.5960575448
4045 0.463364376967 0.436405670644
4050 0.614149836907 0.578418378223
4055 0.539594420967 0.508200623232
4060 0.542134576065 0.510592991191
4065 0.485200511803 0.456971371291
4070 0.566460503644 0.533503627543
4075 0.534362203261 0.503272817836
4080 0.576933449774 0.543367253895
4085 0.604938122165 0.569742604362
4090 0.674693723605 0.635439799789
4095 0.604565159671 0.56939134096
4100 0.528785257626 0.498020340907
4105 0.593867388815 0.559315970264
4110 0.587882041313 0.553678852436
4115 0.632024075864 0.59525268752
4120 0.571452018053 0.538204733846
4125 0.583461932401 0.549515907052
4130 0.52901232014 0.498234192841
4135 0.539717544169 0.508316583081
4140 0.587403626201 0.553228271688
4145 0.490777613661 0.462223995354
4150 0.506359756404 0.476899563421
4155 0.493895680893 0.465160652312
4160 0.569571232082 0.53643337268
4165 0.562425719265 0.529703588372
4170 0.546634592048 0.514831194623
4175 0.480070292084 0.452139629603
4180 0.488531646847 0.460108699699
4185 0.570470107999 0.537279951672
4190 0.561906371625 0.529214456565
4195 0.522790561388 0.492374418254
4200 0.501011191952 0.471862180375
4205 0.565639455307 0.532730348094
4210 0.603616220697 0.568497611597
4215 0.526869262414 0.496215818986
4220 0.718350451823 0.676556563837
4225 0.486783997212 0.458462728949
4230 0.648638556457 0.610900531648
4235 0.60545207305 0.570226653399
4240 0.635940342419 0.598941104277
4245 0.714050560937 0.672506842152
4250 0.589375216907 0.555085154536
4255 0.616783976083 0.580899262232
4260 0.574435726564 0.541014849122
4265 0.741068983536 0.697953323193
4270 0.562431600594 0.529709127523
4275 0.572623335878 0.539307903978
4280 0.652259269992 0.614310590766
4285 0.623096658363 0.586844670384
4290 0.549417410386 0.517452107588
4295 0.59576988512 0.56110777865
4300 0.428216834819 0.403303025156
4305 0.431252338866 0.406161922484
4310 0.413640438359 0.389574688691
4315 0.695978475556 0.655486197206
4320 0.792838339836 0.7467107197
4325 0.537880007359 0.506585954825
4330 0.777434470093 0.732203052646
4335 0.804174733877 0.757387558253
4340 0.5805689005 0.546791192789
4345 0.760387193527 0.71614759277
4350 0.753766101996 0.709911718729
4355 0.740417456134 0.69733970189
4360 0.768519848282 0.723807086743
4365 0.844611298678 0.795471509152
4370 0.754555857792 0.710655526248
4375 0.678035566925 0.638587213461
4380 0.742242250329 0.699058328902
4385 0.536646455198 0.505424171173
4390 0.665866796916 0.627126426873
4395 0.726140308147 0.683893203515
4400 0.739942484007 0.696892363813
4405 0.628732361116 0.592152485921
4410 0.765068994635 0.720557005003
4415 0.7290286211 0.68661347338
4420 0.814572862261 0.767180719783
4425 0.776901515676 0.731701105709
4430 0.767732406257 0.723065458378
4435 0.724630791688 0.682471511267
4440 0.818063463889 0.770468236951
4445 0.816250095095 0.768760370607
4450 0.848520370481 0.799153149749
4455 0.735243518844 0.692466786135
4460 0.698410554142 0.657776776583
4465 0.790191529564 0.744217901803
4470 0.795520837936 0.749237149095
4475 0.919552420874 0.866052529869
4480 0.826825315291 0.778720320683
4485 0.913931058673 0.860758220546
4490 0.826193105711 0.778124893284
4495 0.805533120464 0.758666913419
4500 0.897845034067 0.845608086644
4505 0.99546568797 0.937549135748
4510 0.962952418305 0.906927499821
4515 0.884255930373 0.832809601897
4520 0.925104741687 0.871281814658
4525 0.836207342495 0.787556498165
4530 0.767997648559 0.723315268787
4535 0.816324564024 0.768830506906
4540 0.885303952617 0.833796649829
4545 0.866867317806 0.816432665071
4550 0.842937283379 0.793894888666
4555 0.84687286791 0.797601499471
4560 0.948540712551 0.893354272298
4565 0.858224344259 0.808292542838
4570 0.923382172415 0.869659465087
4575 0.94746943746 0.892345324377
4580 0.843730012776 0.794641496781
4585 0.854736289848 0.805007424689
4590 0.93480568842 0.880418356817
4595 0.846127641492 0.796899630594
4600 0.870914874121 0.820244733103
4605 0.894802246087 0.842742329165
4610 0.988428841162 0.930921695221
4615 0.958136823755 0.902392078296
4620 0.969421650626 0.913020349875
4625 0.972183189211 0.915621221151
4630 0.971534084313 0.91500988141
4635 0.925518513808 0.871671513368
4640 0.89187856008 0.839988744263
4645 0.842424839545 0.793412258999
4650 0.874857304634 0.823957791589
4655 0.888345046042 0.836660811344
4660 0.97533831925 0.918592784588
4665 0.828487254858 0.780285568008
4670 0.850679498204 0.801186658644
4675 0.923553298255 0.869820634764
4680 0.879150286149 0.828001005893
4685 0.921817013593 0.868185367769
4690 0.888107426434 0.83643701653
4695 0.92401289782 0.870253494661
4700 0.843916513416 0.794817146746
4705 0.860043865583 0.810006203757
4710 0.869443971432 0.818859408061
4715 0.892094243628 0.840191879265
4720 0.989090570942 0.931544925324
4725 0.962308975878 0.906321493105
4730 0.839548777598 0.790703527371
4735 0.919646782278 0.866141401294
4740 0.937251179906 0.882721568728
4745 0.96269218779 0.90668240961
4750 0.969481000499 0.913076246751
4755 0.913601132481 0.860447489579
4760 0.948038480338 0.892881260136
4765 0.861297593116 0.81118698897
4770 0.95912188883 0.90331983193
4775 1.00379532416 0.945394150704
4780 1.00939276954 0.950665934692
4785 0.942268048661 0.887446554252
4790 0.932386631322 0.878140041332
4795 1.0346015953 0.974408101899
4800 0.954187748803 0.898672761946
4805 0.977750104234 0.920864251053
4810 0.960790203585 0.904891083532
4815 1.00022933469 0.942035631788
4820 1.03185339585 0.971819793683
4825 0.96571431705 0.909528710302
4830 0.96677427753 0.9105270019
4835 0.982203045165 0.925058118277
4840 0.940722381958 0.885990814994
4845 0.978647073196 0.921709034038
4850 0.966158652248 0.909947193918
4855 0.894466366795 0.842425991451
4860 0.759831603491 0.715624327162
4865 0.865437116619 0.815085673504
4870 0.86895928686 0.818402922613
4875 0.895136469856 0.843057107675
4880 0.975867552971 0.919091227301
4885 0.896157094006 0.844018351544
