Wave Flux FluxNorm
3600 0.666796577726 0.635432315583
3603 0.525834497414 0.501100700673
3606 0.491559901751 0.468438286956
3609 0.393805541 0.375282020283
3612 0.5304150761 0.505465821639
3615 0.556246645559 0.530082345696
3618 0.411532686499 0.392175330011
3621 0.466584019333 0.444637200794
3624 0.567314160514 0.540629275435
3627 0.698451368605 0.665598152871
3630 0.566012010954 0.53938837538
3633 0.453816908924 0.432470619858
3636 0.523261185585 0.498648430298
3639 0.63058999793 0.600928792908
3642 0.613466990785 0.584611204541
3645 0.509815797113 0.485835475619
3648 0.448103975323 0.427026406813
3651 0.561560445552 0.535146199272
3654 0.668819846443 0.63736041535
3657 0.68445987367 0.652264779062
3660 0.721715289251 0.687767803196
3663 0.666699974686 0.635340256483
3666 0.673392752296 0.641718224391
3669 0.614053541886 0.585170165905
3672 0.699485853863 0.666583978811
3675 0.6879455429 0.655586492077
3678 0.584564283103 0.557068000088
3681 0.569959916101 0.543150582016
3684 0.641992512063 0.611794964393
3687 0.520210933569 0.495741653679
3690 0.648344947657 0.61784859903
3693 0.692518182237 0.659944047139
3696 0.669492325199 0.63800126257
3699 0.744465822414 0.709448214361
3702 0.720971437283 0.687058939961
3705 0.505239981198 0.481474893397
3708 0.511263270192 0.487214863578
3711 0.643232331835 0.612976466481
3714 0.806875794901 0.76892259479
3717 0.73407355131 0.699544766874
3720 0.403298013158 0.384327992871
3723 0.488720051787 0.465732015659
3726 0.687460068289 0.655123852846
3729 0.640140954332 0.610030498804
3732 0.559715270152 0.533387815806
3735 0.30760105869 0.293132357797
3738 0.437840391957 0.41724559395
3741 0.681325124635 0.64927747993
3744 0.498899780115 0.475432917793
3747 0.417440588672 0.397805340848
3750 0.361964810895 0.344938989836
3753 0.661947651649 0.630811469545
3756 0.760558066187 0.724783523606
3759 0.456109305911 0.434655188848
3762 0.606385032833 0.577862362254
3765 0.609996573965 0.581304026506
3768 0.567750465592 0.541045057932
3771 0.611602604023 0.582834513364
3774 0.74424418908 0.709237006044
3777 0.743047014432 0.708096143171
3780 0.797693492333 0.760172202274
3783 0.819629226769 0.781076140586
3786 0.699218910829 0.666329592037
3789 0.603755723649 0.575356728484
3792 0.670001681387 0.638486660055
3795 0.560225684627 0.533874221799
3798 0.480266993074 0.45767656539
3801 0.65202868371 0.621359062354
3804 0.772220448975 0.735897340245
3807 0.656014014741 0.625156934464
3810 0.77967561962 0.743001840335
3813 0.646027054553 0.615639733191
3816 0.48498546063 0.462173089316
3819 0.559546300688 0.533226794197
3822 0.504723892447 0.480983080029
3825 0.396479792858 0.37783048275
3828 0.37383318541 0.356249108922
3831 0.406504721139 0.387383866201
3834 0.325974114349 0.310641195861
3837 0.393586415428 0.375073201771
3840 0.331106143465 0.315531828558
3843 0.581818704562 0.554451565949
3846 0.632929048142 0.603157820685
3849 0.631001939036 0.601321357447
3852 0.637452596485 0.607468593856
3855 0.571789335684 0.544893950774
3858 0.502731060548 0.479083985418
3861 0.447291004178 0.426251675577
3864 0.682159536238 0.650072643125
3867 0.624028446369 0.594675878539
3870 0.530082039629 0.505148450281
3873 0.468753498966 0.44670463412
3876 0.673661351385 0.641974189324
3879 0.506999645719 0.483151788178
3882 0.509808598943 0.485828616031
