Wave Flux FluxNorm
3600 0.306276778785 0.284457281656
3603 0.21316058719 0.197974790739
3606 0.192082955632 0.178398753012
3609 0.135226940293 0.125593223212
3612 0.21389394069 0.198655899324
3615 0.259676173272 0.241176554922
3618 0.157501648946 0.146281056936
3621 0.191198935451 0.177577711408
3624 0.263230550071 0.244477713979
3627 0.356543106749 0.331142580712
3630 0.247343302129 0.229722291185
3633 0.178819388571 0.166080097166
3636 0.244756133067 0.227319434914
3639 0.31790559909 0.295257651916
3642 0.305488449547 0.283725113866
3645 0.233091131567 0.216485461048
3648 0.164039273007 0.152352933414
3651 0.255455891727 0.237256930911
3654 0.32350533798 0.300458459202
3657 0.361269382255 0.335532151113
3660 0.380599979121 0.353485614837
3663 0.32509329463 0.30193328806
3666 0.336974403942 0.312967973979
3669 0.283573347527 0.263371268
3672 0.346139255524 0.321479911377
3675 0.35421093482 0.328976555296
3678 0.268182706124 0.249077072946
3681 0.258082030451 0.239695980601
3684 0.311666741922 0.289463257846
3687 0.202863398356 0.188411185049
3690 0.315557607667 0.293076934004
3693 0.336893194126 0.31289254964
3696 0.298933397304 0.27763705081
3699 0.394728352846 0.366607467561
3702 0.365961921606 0.339890388761
3705 0.203981205661 0.189449358523
3708 0.195179181946 0.181274400731
3711 0.301301690046 0.279836623753
3714 0.414309198035 0.38479335164
3717 0.316759828798 0.294193507569
3720 0.123806359056 0.114986256838
3723 0.183125388025 0.170079332447
3726 0.295317626019 0.274278871078
3729 0.250119393366 0.232300610607
3732 0.194781744811 0.180905277458
3735 0.0821425418415 0.0762906161324
3738 0.149699027653 0.139034303031
3741 0.274099416579 0.254572270392
3744 0.162690949356 0.151100665834
3747 0.127790948873 0.11868698006
3750 0.120540737765 0.111953282026
3753 0.271410213776 0.252074649377
3756 0.314601121954 0.292188589393
3759 0.142717624911 0.132550263157
3762 0.222812925161 0.206939485457
3765 0.207600755254 0.192811047392
3768 0.209677594377 0.194739930194
3771 0.301028543773 0.279582936722
3774 0.314160076197 0.291778964225
3777 0.295842402526 0.274766261925
3780 0.326333442154 0.303085086101
3783 0.330194554784 0.306671128788
3786 0.251539921461 0.233619938706
3789 0.17188742242 0.159641971966
3792 0.238658279805 0.221655999477
3795 0.178507527267 0.165790453207
3798 0.17071739366 0.158555297351
3801 0.228562072642 0.2122790573
3804 0.281284926845 0.261245876944
3807 0.209375021007 0.194458912486
3810 0.247630478811 0.229989009083
3813 0.214240913116 0.198978153049
3816 0.135249443342 0.125614123118
3819 0.131364285817 0.122005748521
3822 0.124971813086 0.116068682631
3825 0.0954240733657 0.0886259566326
3828 0.113968661007 0.1058494073
3831 0.13905497005 0.129148539886
3834 0.106671723478 0.0990723116864
3837 0.150615163466 0.139885172312
3840 0.102023457299 0.094755193141
3843 0.178943079073 0.16619497582
3846 0.16280337675 0.151205083775
3849 0.140131595717 0.130148465548
3852 0.159531009931 0.148165843996
3855 0.140856137527 0.130821390197
3858 0.117133747735 0.108789009741
3861 0.111173863451 0.103253714219
3864 0.171410322705 0.159198861362
3867 0.146482977241 0.136047367614
3870 0.113918754212 0.10580305592
3873 0.138013514666 0.128181278938
3876 0.207816700843 0.193011608778
3879 0.146168837157 0.135755607217
3882 0.130635692156 0.121329060679
3885 0.240434132163 0.223305338144
3888 0.20709158914 0.192338154836
3891 0.323840482108 0.300769727291
3894 0.35033814448 0.325379666831
3897 0.325523226317 0.302332590938
3900 0.288942788204 0.268358183773
3903 0.300346805913 0.278949766623
3906 0.248444210136 0.230744769286
3909 0.349893889174 0.324967060765
3912 0.372331910073 0.345806572191
3915 0.358991701245 0.333416734623
3918 0.317073160448 0.294484517125
